N-mer Name,Non-Additive MB Energy (kJ/mol),Num. Rep. (#), N-mer Contribution (kJ/mol),Partial Crys. Lattice Ener. (kJ/mol),Calculation Priority (Arb. Units),Minimum Monomer Separations (A)
3mer-0+32+39,0.00000000,4,0.00000000,0.00000000,3.231045e-12, 8.843  9.561 11.855 
3mer-0+1+153,0.00000000,6,0.00000000,0.00000000,1.045980e-10, 2.544 10.429 11.855 
3mer-0+52+72,0.00000000,3,0.00000000,0.00000000,1.236266e-12,10.744 10.840 11.855 
3mer-0+10+58,0.00000000,4,0.00000000,0.00000000,5.130386e-12, 6.746 10.744 11.855 
3mer-0+1+77,0.00000000,5,0.00000000,0.00000000,8.874153e-11, 2.544 11.016 11.855 
3mer-0+64+153,0.00000000,6,0.00000000,0.00000000,1.242352e-12,10.429 11.150 11.855 
3mer-0+55+132,0.00000000,6,0.00000000,0.00000000,1.479479e-12, 9.698 11.312 11.855 
3mer-0+8+153,0.00000000,4,0.00000000,0.00000000,5.373963e-12, 6.194 11.522 11.855 
3mer-0+54+92,0.00000000,3,0.00000000,0.00000000,1.123007e-12,10.437 11.522 11.855 
3mer-0+16+139,0.00000000,6,0.00000000,0.00000000,1.177136e-11, 4.716 11.651 11.855 
3mer-0+77+160,0.00000000,4,0.00000000,0.00000000,9.229473e-13,11.016 11.654 11.855 
3mer-0+63+75,0.00000000,3,0.00000000,0.00000000,7.307919e-13,11.780 11.780 11.855 
3mer-0+8+28,0.00000000,6,0.00000000,0.00000000,4.961467e-11, 5.382  6.194 12.099 
3mer-0+6+133,0.00000000,6,0.00000000,0.00000000,6.127329e-10, 2.680  5.382 12.099 
3mer-0+6+88,0.00000000,6,0.00000000,0.00000000,4.035295e-10, 2.680  6.186 12.099 
3mer-0+10+99,0.00000000,6,0.00000000,0.00000000,2.529273e-11, 6.186  6.746 12.099 
3mer-0+18+31,0.00000000,6,0.00000000,0.00000000,1.040179e-11, 7.489  7.492 12.099 
3mer-0+16+49,0.00000000,6,0.00000000,0.00000000,4.170069e-11, 4.716  7.489 12.099 
3mer-0+26+27,0.00000000,6,0.00000000,0.00000000,6.981884e-12, 7.489  8.557 12.099 
3mer-0+16+27,0.00000000,6,0.00000000,0.00000000,4.170069e-11, 4.716  7.489 12.099 
3mer-0+1+65,0.00000000,6,0.00000000,0.00000000,2.250093e-10, 2.544  7.916 12.099 
3mer-0+1+88,0.00000000,6,0.00000000,0.00000000,2.250093e-10, 2.544  7.916 12.099 
3mer-0+43+88,0.00000000,6,0.00000000,0.00000000,5.833882e-12, 7.916  8.595 12.099 
3mer-0+43+45,0.00000000,6,0.00000000,0.00000000,5.833882e-12, 7.916  8.595 12.099 
3mer-0+22+40,0.00000000,6,0.00000000,0.00000000,8.513790e-12, 7.505  7.992 12.099 
3mer-0+21+88,0.00000000,6,0.00000000,0.00000000,2.779352e-11, 5.059  7.992 12.099 
3mer-0+32+42,0.00000000,6,0.00000000,0.00000000,5.204836e-12, 7.992  8.843 12.099 
3mer-0+21+40,0.00000000,6,0.00000000,0.00000000,2.779352e-11, 5.059  7.992 12.099 
3mer-0+15+85,0.00000000,6,0.00000000,0.00000000,1.345916e-11, 6.186  8.324 12.099 
3mer-0+14+78,0.00000000,6,0.00000000,0.00000000,2.043685e-11, 5.382  8.324 12.099 
3mer-0+2+88,0.00000000,6,0.00000000,0.00000000,1.105027e-10, 2.632  9.698 12.099 
3mer-0+2+55,0.00000000,6,0.00000000,0.00000000,1.105027e-10, 2.632  9.698 12.099 
3mer-0+2+133,0.00000000,6,0.00000000,0.00000000,1.001393e-10, 2.632 10.021 12.099 
3mer-0+33+47,0.00000000,4,0.00000000,0.00000000,1.818704e-12,10.013 10.021 12.099 
3mer-0+10+107,0.00000000,6,0.00000000,0.00000000,5.278012e-12, 6.746 10.429 12.099 
3mer-0+6+134,0.00000000,6,0.00000000,0.00000000,8.420736e-11, 2.680 10.429 12.099 
3mer-0+34+61,0.00000000,3,0.00000000,0.00000000,1.560805e-12,10.117 10.437 12.099 
3mer-0+43+54,0.00000000,4,0.00000000,0.00000000,2.545215e-12, 8.595 10.437 12.099 
3mer-0+1+133,0.00000000,4,0.00000000,0.00000000,9.816740e-11, 2.544 10.437 12.099 
3mer-0+14+72,0.00000000,4,0.00000000,0.00000000,9.504930e-12, 5.382 10.744 12.099 
3mer-0+57+72,0.00000000,3,0.00000000,0.00000000,9.585725e-13,10.744 11.562 12.099 
3mer-0+1+86,0.00000000,4,0.00000000,0.00000000,8.762394e-11, 2.544 10.840 12.099 
3mer-0+34+99,0.00000000,3,0.00000000,0.00000000,1.393170e-12,10.117 10.840 12.099 
3mer-0+43+133,0.00000000,4,0.00000000,0.00000000,2.271851e-12, 8.595 10.840 12.099 
3mer-0+12+88,0.00000000,6,0.00000000,0.00000000,1.036449e-11, 5.156 10.895 12.099 
3mer-0+12+98,0.00000000,6,0.00000000,0.00000000,1.036449e-11, 5.156 10.895 12.099 
3mer-0+8+99,0.00000000,5,0.00000000,0.00000000,5.784852e-12, 6.194 11.016 12.099 
3mer-0+6+90,0.00000000,5,0.00000000,0.00000000,7.144196e-11, 2.680 11.016 12.099 
3mer-0+58+95,0.00000000,4,0.00000000,0.00000000,1.068906e-12,10.744 11.150 12.099 
3mer-0+6+115,0.00000000,6,0.00000000,0.00000000,6.890674e-11, 2.680 11.150 12.099 
3mer-0+8+88,0.00000000,6,0.00000000,0.00000000,5.579568e-12, 6.194 11.150 12.099 
3mer-0+60+95,0.00000000,6,0.00000000,0.00000000,2.298288e-12, 8.324 11.150 12.099 
3mer-0+15+92,0.00000000,4,0.00000000,0.00000000,5.075504e-12, 6.186 11.522 12.099 
3mer-0+8+70,0.00000000,4,0.00000000,0.00000000,5.003641e-12, 6.194 11.562 12.099 
3mer-0+59+99,0.00000000,6,0.00000000,0.00000000,1.730872e-12, 8.756 11.651 12.099 
3mer-0+59+129,0.00000000,6,0.00000000,0.00000000,1.730872e-12, 8.756 11.651 12.099 
3mer-0+60+158,0.00000000,5,0.00000000,0.00000000,2.012488e-12, 8.324 11.654 12.099 
3mer-0+7+108,0.00000000,5,0.00000000,0.00000000,6.033795e-11, 2.680 11.654 12.099 
3mer-0+80+94,0.00000000,3,0.00000000,0.00000000,7.589171e-13,11.522 11.654 12.099 
3mer-0+10+108,0.00000000,5,0.00000000,0.00000000,3.781907e-12, 6.746 11.654 12.099 
3mer-0+5+88,0.00000000,6,0.00000000,0.00000000,8.520693e-12, 4.956 12.099 12.099 
3mer-0+12+25,0.00000000,4,0.00000000,0.00000000,1.032964e-10, 5.059  5.156 12.106 
3mer-0+12+104,0.00000000,4,0.00000000,0.00000000,1.032964e-10, 5.059  5.156 12.106 
3mer-0+27+41,0.00000000,4,0.00000000,0.00000000,2.604804e-11, 5.514  7.489 12.106 
3mer-0+27+104,0.00000000,4,0.00000000,0.00000000,2.604804e-11, 5.514  7.489 12.106 
3mer-0+17+22,0.00000000,4,0.00000000,0.00000000,3.164204e-11, 5.156  7.505 12.106 
3mer-0+1+104,0.00000000,4,0.00000000,0.00000000,1.931260e-10, 2.544  8.324 12.106 
3mer-0+15+78,0.00000000,4,0.00000000,0.00000000,1.343308e-11, 6.186  8.324 12.106 
3mer-0+1+66,0.00000000,4,0.00000000,0.00000000,1.931260e-10, 2.544  8.324 12.106 
3mer-0+14+85,0.00000000,4,0.00000000,0.00000000,2.039724e-11, 5.382  8.324 12.106 
3mer-0+8+104,0.00000000,4,0.00000000,0.00000000,1.215610e-11, 6.194  8.595 12.106 
3mer-0+10+43,0.00000000,4,0.00000000,0.00000000,9.409695e-12, 6.746  8.595 12.106 
3mer-0+6+53,0.00000000,4,0.00000000,0.00000000,1.501258e-10, 2.680  8.595 12.106 
3mer-0+6+111,0.00000000,4,0.00000000,0.00000000,1.501258e-10, 2.680  8.595 12.106 
3mer-0+47+68,0.00000000,4,0.00000000,0.00000000,2.714712e-12, 8.756 10.021 12.106 
3mer-0+55+59,0.00000000,4,0.00000000,0.00000000,2.995657e-12, 8.756  9.698 12.106 
3mer-0+55+112,0.00000000,4,0.00000000,0.00000000,2.995657e-12, 8.756  9.698 12.106 
3mer-0+12+32,0.00000000,4,0.00000000,0.00000000,1.934410e-11, 5.156  8.843 12.106 
3mer-0+27+44,0.00000000,4,0.00000000,0.00000000,6.011966e-12, 7.489  8.989 12.106 
3mer-0+31+39,0.00000000,3,0.00000000,0.00000000,4.995491e-12, 7.489  9.561 12.106 
3mer-0+10+128,0.00000000,4,0.00000000,0.00000000,5.267783e-12, 6.746 10.429 12.106 
3mer-0+6+104,0.00000000,4,0.00000000,0.00000000,8.404417e-11, 2.680 10.429 12.106 
3mer-0+45+107,0.00000000,4,0.00000000,0.00000000,3.259624e-12, 7.916 10.429 12.106 
3mer-0+54+107,0.00000000,3,0.00000000,0.00000000,1.422114e-12,10.429 10.437 12.106 
3mer-0+34+58,0.00000000,2,0.00000000,0.00000000,1.428095e-12,10.117 10.744 12.106 
3mer-0+4+58,0.00000000,3,0.00000000,0.00000000,8.982057e-11, 2.544 10.744 12.106 
3mer-0+15+72,0.00000000,3,0.00000000,0.00000000,6.247562e-12, 6.186 10.744 12.106 
3mer-0+7+128,0.00000000,4,0.00000000,0.00000000,7.130351e-11, 2.680 11.016 12.106 
3mer-0+52+90,0.00000000,3,0.00000000,0.00000000,1.076944e-12,10.840 11.016 12.106 
3mer-0+48+90,0.00000000,3,0.00000000,0.00000000,2.765482e-12, 7.916 11.016 12.106 
3mer-0+8+77,0.00000000,3,0.00000000,0.00000000,5.773641e-12, 6.194 11.016 12.106 
3mer-0+88+104,0.00000000,4,0.00000000,0.00000000,7.154057e-13,11.312 12.099 12.106 
3mer-0+88+142,0.00000000,4,0.00000000,0.00000000,7.154057e-13,11.312 12.099 12.106 
3mer-0+34+128,0.00000000,2,0.00000000,0.00000000,1.157933e-12,10.117 11.522 12.106 
3mer-0+1+80,0.00000000,3,0.00000000,0.00000000,7.282859e-11, 2.544 11.522 12.106 
3mer-0+14+92,0.00000000,3,0.00000000,0.00000000,7.691881e-12, 5.382 11.522 12.106 
3mer-0+57+92,0.00000000,2,0.00000000,0.00000000,7.757264e-13,11.522 11.562 12.106 
3mer-0+2+128,0.00000000,4,0.00000000,0.00000000,6.360055e-11, 2.632 11.651 12.106 
3mer-0+2+129,0.00000000,4,0.00000000,0.00000000,6.360055e-11, 2.632 11.651 12.106 
3mer-0+22+75,0.00000000,3,0.00000000,0.00000000,2.653444e-12, 7.505 11.780 12.106 
3mer-0+32+63,0.00000000,3,0.00000000,0.00000000,1.622162e-12, 8.843 11.780 12.106 
3mer-0+2+104,0.00000000,4,0.00000000,0.00000000,6.036724e-11, 2.632 11.855 12.106 
3mer-0+2+160,0.00000000,4,0.00000000,0.00000000,6.036724e-11, 2.632 11.855 12.106 
3mer-0+5+104,0.00000000,2,0.00000000,0.00000000,8.487699e-12, 4.956 12.106 12.106 
3mer-0+1+73,0.00000000,4,0.00000000,0.00000000,4.514941e-10, 2.544  6.186 12.275 
3mer-0+7+82,0.00000000,4,0.00000000,0.00000000,2.979035e-10, 2.680  6.746 12.275 
3mer-0+2+79,0.00000000,4,0.00000000,0.00000000,2.297249e-10, 2.632  7.489 12.275 
3mer-0+10+69,0.00000000,4,0.00000000,0.00000000,1.155408e-11, 6.746  7.916 12.275 
3mer-0+12+91,0.00000000,4,0.00000000,0.00000000,2.513749e-11, 5.156  7.992 12.275 
3mer-0+8+82,0.00000000,4,0.00000000,0.00000000,1.283621e-11, 6.194  8.324 12.275 
3mer-0+54+60,0.00000000,3,0.00000000,0.00000000,2.682407e-12, 8.324 10.437 12.275 
3mer-0+21+26,0.00000000,4,0.00000000,0.00000000,2.167877e-11, 5.059  8.557 12.275 
3mer-0+15+111,0.00000000,4,0.00000000,0.00000000,1.170602e-11, 6.186  8.595 12.275 
3mer-0+16+82,0.00000000,4,0.00000000,0.00000000,2.424760e-11, 4.716  8.843 12.275 
3mer-0+5+67,0.00000000,4,0.00000000,0.00000000,1.584135e-11, 4.956  9.698 12.275 
3mer-0+31+36,0.00000000,3,0.00000000,0.00000000,4.172204e-12, 7.489 10.013 12.275 
3mer-0+28+38,0.00000000,3,0.00000000,0.00000000,1.090007e-11, 5.382 10.117 12.275 
3mer-0+34+107,0.00000000,3,0.00000000,0.00000000,1.497987e-12,10.117 10.429 12.275 
3mer-0+6+86,0.00000000,3,0.00000000,0.00000000,7.178562e-11, 2.680 10.840 12.275 
3mer-0+44+82,0.00000000,4,0.00000000,0.00000000,1.873016e-12, 8.989 10.895 12.275 
3mer-0+1+82,0.00000000,3,0.00000000,0.00000000,7.993374e-11, 2.544 11.016 12.275 
3mer-0+57+115,0.00000000,3,0.00000000,0.00000000,8.211929e-13,11.150 11.562 12.275 
3mer-0+7+92,0.00000000,3,0.00000000,0.00000000,5.978043e-11, 2.680 11.522 12.275 
3mer-0+48+80,0.00000000,3,0.00000000,0.00000000,2.318564e-12, 7.916 11.522 12.275 
3mer-0+39+82,0.00000000,3,0.00000000,0.00000000,1.272645e-12, 9.561 11.651 12.275 
3mer-0+28+82,0.00000000,3,0.00000000,0.00000000,7.130139e-12, 5.382 11.654 12.275 
3mer-0+64+158,0.00000000,4,0.00000000,0.00000000,9.798888e-13,10.429 11.654 12.275 
3mer-0+40+63,0.00000000,3,0.00000000,0.00000000,2.107985e-12, 7.992 11.780 12.275 
3mer-0+2+82,0.00000000,4,0.00000000,0.00000000,5.448125e-11, 2.632 12.099 12.275 
3mer-0+33+99,0.00000000,3,0.00000000,0.00000000,9.894744e-13,10.013 12.099 12.275 
3mer-0+59+82,0.00000000,3,0.00000000,0.00000000,1.476951e-12, 8.756 12.106 12.275 
3mer-0+8+71,0.00000000,4,0.00000000,0.00000000,5.383892e-11, 5.156  6.194 12.288 
3mer-0+34+41,0.00000000,3,0.00000000,0.00000000,1.010360e-11, 5.514 10.117 12.288 
3mer-0+5+56,0.00000000,4,0.00000000,0.00000000,6.084824e-11, 4.956  6.186 12.288 
3mer-0+5+73,0.00000000,4,0.00000000,0.00000000,6.084824e-11, 4.956  6.186 12.288 
3mer-0+2+97,0.00000000,4,0.00000000,0.00000000,4.048065e-10, 2.632  6.194 12.288 
3mer-0+2+101,0.00000000,4,0.00000000,0.00000000,3.133495e-10, 2.632  6.746 12.288 
3mer-0+10+76,0.00000000,4,0.00000000,0.00000000,1.360281e-11, 6.746  7.489 12.288 
3mer-0+15+124,0.00000000,4,0.00000000,0.00000000,1.752549e-11, 6.186  7.505 12.288 
3mer-0+33+48,0.00000000,3,0.00000000,0.00000000,3.521487e-12, 7.916 10.013 12.288 
3mer-0+33+69,0.00000000,3,0.00000000,0.00000000,3.521487e-12, 7.916 10.013 12.288 
3mer-0+8+91,0.00000000,4,0.00000000,0.00000000,1.445814e-11, 6.194  7.992 12.288 
3mer-0+10+91,0.00000000,4,0.00000000,0.00000000,1.119164e-11, 6.746  7.992 12.288 
3mer-0+63+71,0.00000000,3,0.00000000,0.00000000,1.859712e-12, 8.324 11.780 12.288 
3mer-0+1+76,0.00000000,4,0.00000000,0.00000000,1.700004e-10, 2.544  8.557 12.288 
3mer-0+1+122,0.00000000,4,0.00000000,0.00000000,1.700004e-10, 2.544  8.557 12.288 
3mer-0+39+71,0.00000000,3,0.00000000,0.00000000,3.159768e-12, 8.595  9.561 12.288 
3mer-0+58+76,0.00000000,3,0.00000000,0.00000000,2.106434e-12, 8.756 10.744 12.288 
3mer-0+8+112,0.00000000,4,0.00000000,0.00000000,1.099535e-11, 6.194  8.756 12.288 
3mer-0+15+76,0.00000000,4,0.00000000,0.00000000,1.071406e-11, 6.186  8.843 12.288 
3mer-0+1+71,0.00000000,3,0.00000000,0.00000000,1.218703e-10, 2.544  9.561 12.288 
3mer-0+34+76,0.00000000,3,0.00000000,0.00000000,1.857084e-12, 9.698 10.117 12.288 
3mer-0+7+71,0.00000000,3,0.00000000,0.00000000,9.079588e-11, 2.680 10.013 12.288 
3mer-0+7+36,0.00000000,3,0.00000000,0.00000000,9.079588e-11, 2.680 10.013 12.288 
3mer-0+16+71,0.00000000,3,0.00000000,0.00000000,1.614366e-11, 4.716 10.117 12.288 
3mer-0+16+76,0.00000000,3,0.00000000,0.00000000,1.614366e-11, 4.716 10.117 12.288 
3mer-0+2+71,0.00000000,3,0.00000000,0.00000000,8.459318e-11, 2.632 10.437 12.288 
3mer-0+27+76,0.00000000,3,0.00000000,0.00000000,3.672275e-12, 7.489 10.437 12.288 
3mer-0+71+72,0.00000000,2,0.00000000,0.00000000,7.968613e-13,10.744 12.106 12.288 
3mer-0+12+71,0.00000000,3,0.00000000,0.00000000,1.031419e-11, 5.156 10.744 12.288 
3mer-0+17+71,0.00000000,3,0.00000000,0.00000000,1.004245e-11, 5.156 10.840 12.288 
3mer-0+2+76,0.00000000,3,0.00000000,0.00000000,7.550763e-11, 2.632 10.840 12.288 
3mer-0+57+76,0.00000000,3,0.00000000,0.00000000,8.773706e-13,10.895 11.562 12.288 
3mer-0+57+105,0.00000000,3,0.00000000,0.00000000,8.773706e-13,10.895 11.562 12.288 
3mer-0+22+71,0.00000000,4,0.00000000,0.00000000,3.102759e-12, 7.505 11.016 12.288 
3mer-0+32+76,0.00000000,3,0.00000000,0.00000000,1.896846e-12, 8.843 11.016 12.288 
3mer-0+57+71,0.00000000,3,0.00000000,0.00000000,7.838625e-13,11.312 11.562 12.288 
3mer-0+71+92,0.00000000,3,0.00000000,0.00000000,6.473681e-13,11.522 12.099 12.288 
3mer-0+31+76,0.00000000,3,0.00000000,0.00000000,2.729683e-12, 7.489 11.522 12.288 
3mer-0+18+71,0.00000000,4,0.00000000,0.00000000,2.634120e-12, 7.492 11.654 12.288 
3mer-0+44+71,0.00000000,3,0.00000000,0.00000000,1.525409e-12, 8.989 11.654 12.288 
3mer-0+18+76,0.00000000,3,0.00000000,0.00000000,2.634120e-12, 7.492 11.654 12.288 
3mer-0+47+76,0.00000000,4,0.00000000,0.00000000,1.100859e-12,10.021 11.654 12.288 
3mer-0+7+75,0.00000000,3,0.00000000,0.00000000,5.575746e-11, 2.680 11.780 12.288 
3mer-0+48+76,0.00000000,3,0.00000000,0.00000000,2.162534e-12, 7.916 11.780 12.288 
3mer-0+10+164,0.00000000,4,0.00000000,0.00000000,3.226025e-12, 6.746 12.099 12.288 
3mer-0+53+71,0.00000000,3,0.00000000,0.00000000,1.493074e-12, 8.595 12.275 12.288 
3mer-0+4+76,0.00000000,3,0.00000000,0.00000000,5.758697e-11, 2.544 12.275 12.288 
3mer-0+21+76,0.00000000,3,0.00000000,0.00000000,7.297310e-12, 5.059 12.288 12.288 
3mer-0+14+51,0.00000000,4,0.00000000,0.00000000,7.183543e-11, 5.382  5.382 12.308 
3mer-0+16+18,0.00000000,4,0.00000000,0.00000000,3.955442e-11, 4.716  7.492 12.308 
3mer-0+8+45,0.00000000,4,0.00000000,0.00000000,1.480860e-11, 6.194  7.916 12.308 
3mer-0+10+65,0.00000000,4,0.00000000,0.00000000,1.146293e-11, 6.746  7.916 12.308 
3mer-0+2+102,0.00000000,4,0.00000000,0.00000000,1.875137e-10, 2.632  7.992 12.308 
3mer-0+33+42,0.00000000,3,0.00000000,0.00000000,3.405576e-12, 7.992 10.013 12.308 
3mer-0+27+102,0.00000000,4,0.00000000,0.00000000,6.190556e-12, 7.489  8.756 12.308 
3mer-0+44+55,0.00000000,4,0.00000000,0.00000000,2.634968e-12, 8.989  9.698 12.308 
3mer-0+37+47,0.00000000,4,0.00000000,0.00000000,1.034584e-11, 5.514 10.021 12.308 
3mer-0+64+102,0.00000000,4,0.00000000,0.00000000,1.356739e-12,10.429 10.429 12.308 
3mer-0+6+61,0.00000000,3,0.00000000,0.00000000,7.978881e-11, 2.680 10.437 12.308 
3mer-0+6+102,0.00000000,3,0.00000000,0.00000000,7.121927e-11, 2.680 10.840 12.308 
3mer-0+5+98,0.00000000,4,0.00000000,0.00000000,1.108354e-11, 4.956 10.895 12.308 
3mer-0+1+102,0.00000000,4,0.00000000,0.00000000,7.648892e-11, 2.544 11.150 12.308 
3mer-0+1+154,0.00000000,4,0.00000000,0.00000000,7.648892e-11, 2.544 11.150 12.308 
3mer-0+22+102,0.00000000,4,0.00000000,0.00000000,2.852052e-12, 7.505 11.312 12.308 
3mer-0+15+70,0.00000000,3,0.00000000,0.00000000,4.771103e-12, 6.186 11.562 12.308 
3mer-0+23+57,0.00000000,3,0.00000000,0.00000000,4.771103e-12, 6.186 11.562 12.308 
3mer-0+34+102,0.00000000,3,0.00000000,0.00000000,1.064900e-12,10.117 11.654 12.308 
3mer-0+34+94,0.00000000,2,0.00000000,0.00000000,1.064900e-12,10.117 11.654 12.308 
3mer-0+63+88,0.00000000,3,0.00000000,0.00000000,6.028391e-13,11.780 12.099 12.308 
3mer-0+12+133,0.00000000,4,0.00000000,0.00000000,7.188791e-12, 5.156 12.099 12.308 
3mer-0+10+51,0.00000000,4,0.00000000,0.00000000,3.528912e-11, 5.382  6.746 12.445 
3mer-0+8+81,0.00000000,4,0.00000000,0.00000000,3.002365e-11, 6.186  6.194 12.445 
3mer-0+1+96,0.00000000,4,0.00000000,0.00000000,4.316469e-10, 2.544  6.194 12.445 
3mer-0+1+81,0.00000000,4,0.00000000,0.00000000,3.341259e-10, 2.544  6.746 12.445 
3mer-0+5+49,0.00000000,4,0.00000000,0.00000000,3.301301e-11, 4.956  7.489 12.445 
3mer-0+5+79,0.00000000,4,0.00000000,0.00000000,3.301301e-11, 4.956  7.489 12.445 
3mer-0+12+117,0.00000000,4,0.00000000,0.00000000,2.928238e-11, 5.156  7.492 12.445 
3mer-0+2+124,0.00000000,4,0.00000000,0.00000000,2.190319e-10, 2.632  7.505 12.445 
3mer-0+39+81,0.00000000,3,0.00000000,0.00000000,3.783858e-12, 7.992  9.561 12.445 
3mer-0+34+81,0.00000000,3,0.00000000,0.00000000,2.826922e-12, 8.324 10.117 12.445 
3mer-0+34+85,0.00000000,3,0.00000000,0.00000000,2.826922e-12, 8.324 10.117 12.445 
3mer-0+57+60,0.00000000,3,0.00000000,0.00000000,1.893822e-12, 8.324 11.562 12.445 
3mer-0+12+81,0.00000000,4,0.00000000,0.00000000,1.965490e-11, 5.156  8.557 12.445 
3mer-0+8+74,0.00000000,4,0.00000000,0.00000000,1.119144e-11, 6.194  8.595 12.445 
3mer-0+10+111,0.00000000,4,0.00000000,0.00000000,8.662979e-12, 6.746  8.595 12.445 
3mer-0+2+81,0.00000000,4,0.00000000,0.00000000,1.339033e-10, 2.632  8.843 12.445 
3mer-0+40+152,0.00000000,4,0.00000000,0.00000000,4.553792e-12, 7.992  8.989 12.445 
3mer-0+33+55,0.00000000,3,0.00000000,0.00000000,1.844080e-12, 9.698 10.013 12.445 
3mer-0+33+81,0.00000000,3,0.00000000,0.00000000,1.844080e-12, 9.698 10.013 12.445 
3mer-0+21+33,0.00000000,3,0.00000000,0.00000000,1.298630e-11, 5.059 10.013 12.445 
3mer-0+21+81,0.00000000,3,0.00000000,0.00000000,1.298630e-11, 5.059 10.013 12.445 
3mer-0+2+74,0.00000000,4,0.00000000,0.00000000,9.201398e-11, 2.632 10.021 12.445 
3mer-0+7+74,0.00000000,3,0.00000000,0.00000000,8.475613e-11, 2.680 10.117 12.445 
3mer-0+6+81,0.00000000,3,0.00000000,0.00000000,8.475613e-11, 2.680 10.117 12.445 
3mer-0+52+138,0.00000000,3,0.00000000,0.00000000,1.168642e-12,10.429 10.840 12.445 
3mer-0+8+134,0.00000000,4,0.00000000,0.00000000,6.265246e-12, 6.194 10.429 12.445 
3mer-0+28+74,0.00000000,3,0.00000000,0.00000000,9.526803e-12, 5.382 10.437 12.445 
3mer-0+1+74,0.00000000,3,0.00000000,0.00000000,8.269276e-11, 2.544 10.744 12.445 
3mer-0+23+74,0.00000000,3,0.00000000,0.00000000,5.751780e-12, 6.186 10.744 12.445 
3mer-0+23+81,0.00000000,3,0.00000000,0.00000000,5.600242e-12, 6.186 10.840 12.445 
3mer-0+10+81,0.00000000,3,0.00000000,0.00000000,4.114555e-12, 6.746 11.016 12.445 
3mer-0+54+118,0.00000000,3,0.00000000,0.00000000,1.110783e-12,10.437 11.016 12.445 
3mer-0+52+154,0.00000000,3,0.00000000,0.00000000,9.562978e-13,10.840 11.150 12.445 
3mer-0+4+81,0.00000000,3,0.00000000,0.00000000,6.704920e-11, 2.544 11.522 12.445 
3mer-0+28+81,0.00000000,3,0.00000000,0.00000000,7.081484e-12, 5.382 11.522 12.445 
3mer-0+6+70,0.00000000,3,0.00000000,0.00000000,5.678014e-11, 2.680 11.562 12.445 
3mer-0+45+81,0.00000000,3,0.00000000,0.00000000,2.202198e-12, 7.916 11.562 12.445 
3mer-0+63+74,0.00000000,3,0.00000000,0.00000000,6.530508e-13,11.651 11.780 12.445 
3mer-0+63+129,0.00000000,3,0.00000000,0.00000000,6.530508e-13,11.651 11.780 12.445 
3mer-0+61+81,0.00000000,2,0.00000000,0.00000000,9.381374e-13,10.437 11.654 12.445 
3mer-0+16+74,0.00000000,3,0.00000000,0.00000000,9.844348e-12, 4.716 11.780 12.445 
3mer-0+16+63,0.00000000,3,0.00000000,0.00000000,9.844348e-12, 4.716 11.780 12.445 
3mer-0+18+74,0.00000000,4,0.00000000,0.00000000,2.266712e-12, 7.492 12.099 12.445 
3mer-0+26+81,0.00000000,4,0.00000000,0.00000000,1.521461e-12, 8.557 12.099 12.445 
3mer-0+39+74,0.00000000,2,0.00000000,0.00000000,1.088595e-12, 9.561 12.106 12.445 
3mer-0+44+81,0.00000000,3,0.00000000,0.00000000,1.310101e-12, 8.989 12.106 12.445 
3mer-0+3+81,0.00000000,3,0.00000000,0.00000000,5.006062e-11, 2.632 12.275 12.445 
3mer-0+7+76,0.00000000,3,0.00000000,0.00000000,4.729298e-11, 2.680 12.288 12.445 
3mer-0+48+74,0.00000000,3,0.00000000,0.00000000,1.834242e-12, 7.916 12.288 12.445 
3mer-0+66+71,0.00000000,3,0.00000000,0.00000000,1.577391e-12, 8.324 12.288 12.445 
3mer-0+68+74,0.00000000,3,0.00000000,0.00000000,1.349018e-12, 8.756 12.308 12.445 
3mer-0+15+126,0.00000000,5,0.00000000,0.00000000,5.157783e-11, 5.156  6.186 12.481 
3mer-0+12+28,0.00000000,5,0.00000000,0.00000000,7.831753e-11, 5.156  5.382 12.481 
3mer-0+6+119,0.00000000,5,0.00000000,0.00000000,5.189239e-10, 2.680  5.514 12.481 
3mer-0+14+31,0.00000000,5,0.00000000,0.00000000,2.556289e-11, 5.382  7.489 12.481 
3mer-0+15+27,0.00000000,5,0.00000000,0.00000000,1.683504e-11, 6.186  7.489 12.481 
3mer-0+21+65,0.00000000,5,0.00000000,0.00000000,2.605101e-11, 5.059  7.916 12.481 
3mer-0+21+48,0.00000000,5,0.00000000,0.00000000,2.605101e-11, 5.059  7.916 12.481 
3mer-0+16+60,0.00000000,5,0.00000000,0.00000000,2.765490e-11, 4.716  8.324 12.481 
3mer-0+16+85,0.00000000,5,0.00000000,0.00000000,2.765490e-11, 4.716  8.324 12.481 
3mer-0+40+53,0.00000000,5,0.00000000,0.00000000,5.162992e-12, 7.992  8.595 12.481 
3mer-0+40+126,0.00000000,5,0.00000000,0.00000000,5.162992e-12, 7.992  8.595 12.481 
3mer-0+42+43,0.00000000,5,0.00000000,0.00000000,5.162992e-12, 7.992  8.595 12.481 
3mer-0+40+43,0.00000000,5,0.00000000,0.00000000,5.162992e-12, 7.992  8.595 12.481 
3mer-0+1+68,0.00000000,5,0.00000000,0.00000000,1.514402e-10, 2.544  8.756 12.481 
3mer-0+1+119,0.00000000,5,0.00000000,0.00000000,1.514402e-10, 2.544  8.756 12.481 
